antecedents,consequents,support,confidence,lift,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,cosine,all_confidence,improvement,added_value,gini_index,lift_diff,kl_divergence
frozenset({'spaghetti'}),frozenset({'mineral water'}),0.05972536995067324,0.3430321592649311,1.4390851379453289,0.01822305130679728,1.1593136455154853,0.36943675775394913,0.16931216931216933,0.1374206593114385,0.29679572169063106,0.2931721205270044,0.23836821757099053,0.10466394169394055,0.10466394169394055,0.026919549778639265,0.4390851379453289,0.18014400601781372
frozenset({'mineral water'}),frozenset({'spaghetti'}),0.05972536995067324,0.2505592841163311,1.4390851379453289,0.01822305130679728,1.1020082894420047,0.4006057612962917,0.16931216931216933,0.09256580954908791,0.29679572169063106,0.2931721205270044,0.17411011865084655,0.07644916546548455,0.07644916546548455,0.022430379818218996,0.4390851379453289,0.13158169567072972
frozenset({'green tea'}),frozenset({'turkey'}),0.011865084655379284,0.0898082744702321,1.4363579249492773,0.003604549833741229,1.0299753085397927,0.3500405598992045,0.06491611962071481,0.029102938964904866,0.13978686644620347,0.13054695850516052,0.06252499666711105,0.02728327780312105,0.02728327780312105,0.0019397692572497337,0.4363579249492773,0.04691721647482201
frozenset({'turkey'}),frozenset({'green tea'}),0.011865084655379284,0.18976545842217488,1.4363579249492773,0.003604549833741229,1.0711519165865604,0.32405632038450244,0.06491611962071481,0.06642560731562731,0.13978686644620347,0.13054695850516052,0.13211571790427942,0.057649740517895454,0.057649740517895454,0.003648621010496655,0.4363579249492773,0.09913637852142562
frozenset({'spaghetti'}),frozenset({'honey'}),0.011865084655379284,0.06814701378254212,1.435872894333844,0.0036017594667775796,1.0221995051440418,0.3675544794188862,0.056579783852511126,0.021717389836647786,0.15907350689127106,0.13052491503784067,0.047460338621517134,0.020686675161024987,0.020686675161024987,0.0015069369012826867,0.4358728943338439,0.03556783769247536
frozenset({'honey'}),frozenset({'spaghetti'}),0.011865084655379284,0.25,1.435872894333844,0.0036017594667775796,1.101186508465538,0.3186843946815955,0.056579783852511126,0.09188861985472156,0.15907350689127106,0.13052491503784067,0.17411011865084655,0.07588988134915345,0.07588988134915345,0.004449406745767231,0.4358728943338439,0.130482011310036
frozenset({'chocolate'}),frozenset({'ground beef'}),0.023063591521130515,0.1407648494711147,1.4326691124597442,0.0069652535863280254,1.049475726468794,0.3611795151586646,0.09648633575013942,0.0471432785160898,0.18775013165550308,0.181775947789338,0.09825356619117451,0.04251128327994019,0.04251128327994019,0.0055790877072487985,0.43266911245974415,0.07301549387901807
frozenset({'ground beef'}),frozenset({'chocolate'}),0.023063591521130515,0.23473541383989144,1.4326691124597442,0.0069652535863280254,1.0926354027500824,0.3349080306143028,0.09648633575013942,0.08478162296126046,0.18775013165550308,0.181775947789338,0.1638448206905746,0.07089059314931684,0.07089059314931684,0.008286042656704438,0.43266911245974415,0.12175853728265024
frozenset({'eggs'}),"frozenset({'chocolate', 'mineral water'})",0.013464871350486601,0.07492581602373886,1.4228317620102917,0.004001439544984633,1.024069605474683,0.3622816206535328,0.061510353227771014,0.023503876441607827,0.1653110092776922,0.13841331810506802,0.05265964538061592,0.022266170643122946,0.022266170643122946,0.0018665526595943159,0.4228317620102917,0.03811963917989361
"frozenset({'chocolate', 'mineral water'})",frozenset({'eggs'}),0.013464871350486601,0.25569620253164554,1.4228317620102917,0.004001439544984633,1.1020911497514618,0.3136953014186866,0.061510353227771014,0.09263403464811851,0.1653110092776922,0.13841331810506802,0.17970937208372217,0.07598683044792337,0.07598683044792337,0.005125151608797939,0.4228317620102917,0.13008930028986476
frozenset({'cake'}),frozenset({'mineral water'}),0.027463004932675644,0.33881578947368424,1.4213966649005065,0.0081418642470121,1.1519207057632783,0.32261658443418756,0.09406392694063927,0.13188469050273158,0.22701415871894504,0.197574855736886,0.23836821757099053,0.10044757190269371,0.10044757190269371,0.012304505521147507,0.42139666490050653,0.17188437365893972
frozenset({'mineral water'}),frozenset({'cake'}),0.027463004932675644,0.11521252796420582,1.4213966649005063,0.0081418642470121,1.0386043765593158,0.38925190206631444,0.09406392694063927,0.0371694722558404,0.22701415871894504,0.197574855736886,0.08105585921877083,0.03415666874543499,0.03415666874543499,0.005599080624195812,0.4213966649005063,0.05844837762004211
frozenset({'spaghetti'}),frozenset({'frozen smoothie'}),0.01559792027729636,0.08958652373660031,1.414712662206819,0.004572416163291281,1.028845831489359,0.35494160578906353,0.0703125,0.0280370786433588,0.16795115660514226,0.14854822557130617,0.06332489001466471,0.0262616337219356,0.0262616337219356,0.0025443570416378712,0.4147126622068189,0.04483886692788123
frozenset({'frozen smoothie'}),frozenset({'spaghetti'}),0.01559792027729636,0.24631578947368424,1.414712662206819,0.004572416163291281,1.0958036135219216,0.31296089494210766,0.0703125,0.0874277218469904,0.16795115660514226,0.14854822557130617,0.17411011865084655,0.07220567082283769,0.07220567082283769,0.0057913306480650234,0.4147126622068189,0.12328328464802714
frozenset({'spaghetti'}),frozenset({'burgers'}),0.021463804826023197,0.12327718223583461,1.4139176513012162,0.006283426530108832,1.0411633034081629,0.35446036926192726,0.08949416342412451,0.03953587614298165,0.18472727613320783,0.17420692439624327,0.0871883748833489,0.03608880735248572,0.03608880735248572,0.004639612555848078,0.41391765130121616,0.06160137347237764
frozenset({'burgers'}),frozenset({'spaghetti'}),0.021463804826023197,0.24617737003058102,1.4139176513012162,0.006283426530108832,1.0956023983820413,0.32070716920952813,0.08949416342412451,0.08726012148496985,0.18472727613320783,0.17420692439624327,0.17411011865084655,0.07206725137973446,0.07206725137973446,0.007966251346481963,0.41391765130121616,0.12301436353964096
frozenset({'herb & pepper'}),frozenset({'eggs'}),0.012531662445007332,0.25336927223719674,1.4098834651715229,0.0036432239643966226,1.098656400566567,0.305848825758706,0.057846153846153846,0.08979732017734646,0.16155110496132835,0.1329217200924167,0.17970937208372217,0.07365990015347457,0.07365990015347457,0.004741311480490564,0.40988346517152285,0.1255637103562957
frozenset({'eggs'}),frozenset({'herb & pepper'}),0.012531662445007332,0.06973293768545993,1.4098834651715226,0.0036432239643966226,1.02179252229421,0.3544128275084632,0.057846153846153846,0.021327737107802936,0.16155110496132835,0.1329217200924167,0.04946007199040128,0.02027286569505865,0.02027286569505865,0.0016258642789490141,0.40988346517152263,0.0345579647939063
frozenset({'burgers'}),frozenset({'ground beef'}),0.011998400213304892,0.13761467889908255,1.400607471400296,0.0034318314506028343,1.0456421413315102,0.31334404362007684,0.06917755572636433,0.04364986789207839,0.12986568408997545,0.12963428938211424,0.09825356619117451,0.03936111270790804,0.03936111270790804,0.0028478653818297932,0.40060747140029607,0.06688798465914177
frozenset({'ground beef'}),frozenset({'burgers'}),0.011998400213304892,0.12211668928086838,1.400607471400296,0.0034318314506028343,1.0397869670957836,0.31718904001576964,0.06917755572636433,0.038264537212763794,0.12986568408997545,0.12963428938211424,0.0871883748833489,0.03492831439751949,0.03492831439751949,0.002572557875801983,0.40060747140029607,0.059355145138505726
frozenset({'milk'}),frozenset({'turkey'}),0.011331822423676844,0.0874485596707819,1.3986175822825908,0.003229663143523274,1.0273119540468636,0.3274386673033437,0.06268436578171092,0.026585842731873588,0.13434261672238457,0.1258923591051441,0.06252499666711105,0.02492356300367085,0.02492356300367085,0.0018085885273948666,0.3986175822825908,0.042325238146363305
frozenset({'turkey'}),frozenset({'milk'}),0.011331822423676844,0.18123667377398722,1.3986175822825908,0.003229663143523274,1.0630877688530418,0.30401693100448396,0.06268436578171092,0.05934389492704522,0.13434261672238457,0.1258923591051441,0.12958272230369283,0.05165395147029439,0.05165395147029439,0.0033630569410833025,0.3986175822825908,0.08771883044406212
frozenset({'grated cheese'}),frozenset({'mineral water'}),0.0174643380882549,0.3333333333333333,1.3983967188665174,0.004975508664791458,1.142447673643514,0.30064715813168263,0.06390243902439025,0.12468638777058169,0.20329977628635346,0.1562756317529742,0.23836821757099053,0.09496511576234279,0.09496511576234279,0.007761928039224398,0.3983967188665174,0.16125790162736686
frozenset({'mineral water'}),frozenset({'grated cheese'}),0.0174643380882549,0.0732662192393736,1.3983967188665174,0.004975508664791458,1.0225234100751965,0.37405916331174516,0.06390243902439025,0.022027280601370477,0.20329977628635346,0.1562756317529742,0.0523930142647647,0.0208732049746089,0.0208732049746089,0.002371597047557432,0.3983967188665174,0.035444270324136
frozenset({'frozen vegetables'}),frozenset({'low fat yogurt'}),0.010131982402346354,0.1062937062937063,1.3890402280646184,0.002837749882915669,1.0333113644315342,0.3095886267392619,0.06265457543281121,0.032237489664947445,0.11934894373918764,0.11863275747828624,0.07652313024930009,0.029770576044406208,0.029770576044406208,0.0019249825160645433,0.38904022806461835,0.05039261122173814
frozenset({'low fat yogurt'}),frozenset({'frozen vegetables'}),0.010131982402346354,0.13240418118466898,1.3890402280646184,0.002837749882915669,1.0427428953248001,0.30328690934786084,0.06265457543281121,0.04099082862749809,0.11934894373918764,0.11863275747828624,0.09532062391681109,0.03708355726785789,0.03708355726785789,0.0023277887916813658,0.38904022806461835,0.06277128401314071
frozenset({'whole wheat rice'}),frozenset({'spaghetti'}),0.014131449140114652,0.24145785876993167,1.386811178126537,0.003941562180013113,1.0887857594963313,0.29626007919077924,0.06467358145210494,0.0815456656389439,0.1613108589408617,0.13999161271532534,0.17411011865084655,0.06734774011908512,0.06734774011908512,0.005176518301044171,0.3868111781265371,0.11391290489386423
frozenset({'spaghetti'}),frozenset({'whole wheat rice'}),0.014131449140114652,0.08116385911179173,1.386811178126537,0.003941562180013113,1.024638048260232,0.33772214354241853,0.06467358145210494,0.02404561132788867,0.1613108589408617,0.13999161271532534,0.058525529929342755,0.022638329182448978,0.022638329182448978,0.002107742016025205,0.3868111781265371,0.03829078502940766
frozenset({'shrimp'}),frozenset({'mineral water'}),0.023596853752832957,0.3302238805970149,1.385351973354703,0.006563742885208515,1.1371438311474906,0.2995680582087191,0.08244061481136468,0.12060376831055641,0.21460858459380946,0.18080361697557232,0.23836821757099053,0.09185566302602438,0.09185566302602438,0.010438118720875087,0.38535197335470306,0.1552886269504502
frozenset({'mineral water'}),frozenset({'shrimp'}),0.023596853752832957,0.09899328859060404,1.385351973354703,0.006563742885208515,1.0305615365499374,0.36521819104213693,0.08244061481136468,0.029655227238782604,0.21460858459380946,0.18080361697557232,0.07145713904812692,0.027536149542477115,0.027536149542477115,0.00420937749116598,0.38535197335470306,0.04655184790013497
"frozenset({'ground beef', 'mineral water'})",frozenset({'eggs'}),0.010131982402346354,0.247557003257329,1.3775408615973477,0.0027768594547790014,1.0901697955424126,0.28576445283350155,0.048131728942368585,0.08271169859145534,0.15196841260789298,0.11814067787268431,0.17970937208372217,0.06784763117360681,0.06784763117360681,0.003774620060808976,0.3775408615973477,0.11439488156201072
frozenset({'eggs'}),"frozenset({'ground beef', 'mineral water'})",0.010131982402346354,0.05637982195845697,1.3775408615973477,0.0027768594547790014,1.0163751751338814,0.33411172983653664,0.048131728942368585,0.016111348972808692,0.15196841260789298,0.11814067787268431,0.040927876283162246,0.015451945675294725,0.015451945675294725,0.0010780659805928836,0.3775408615973477,0.026052840237045464
frozenset({'spaghetti'}),frozenset({'chocolate'}),0.03919477403012932,0.22511485451761104,1.3739516059695691,0.010667732859366695,1.0790698262629541,0.32955038351095073,0.13119143239625167,0.07327591258555491,0.23216686582674695,0.23205973955925774,0.1638448206905746,0.06127003382703644,0.06127003382703644,0.01367412827547767,0.3739516059695691,0.10317715909106505
frozenset({'chocolate'}),frozenset({'spaghetti'}),0.03919477403012932,0.23921887713588283,1.3739516059695691,0.010667732859366695,1.085581459014021,0.32550456407052614,0.13119143239625167,0.07883467270318921,0.23216686582674695,0.23205973955925774,0.17411011865084655,0.06510875848503628,0.06510875848503628,0.014266365165064045,0.3739516059695691,0.10964147255730751
frozenset({'green tea'}),frozenset({'tomatoes'}),0.012265031329156113,0.09283551967709386,1.3574254056488908,0.003229520959219391,1.026946203242608,0.30339444333132976,0.06515580736543909,0.026239157569816977,0.13608637582295238,0.12903048138822115,0.06839088121583789,0.02444463846125597,0.02444463846125597,0.0020658503955821228,0.3574254056488908,0.04092866664440382
frozenset({'tomatoes'}),frozenset({'green tea'}),0.012265031329156113,0.1793372319688109,1.3574254056488906,0.003229520959219391,1.0575407047864718,0.2826413603444414,0.06515580736543909,0.05440991966175893,0.13608637582295238,0.12903048138822115,0.13211571790427942,0.047221514064531483,0.047221514064531483,0.0036102215188025546,0.3574254056488906,0.07906492913178198
frozenset({'chocolate'}),frozenset({'escalope'}),0.01759765364618051,0.10740439381611065,1.3540174084279766,0.0046010307544471565,1.0314606487594422,0.3126896355132962,0.07801418439716312,0.030501065452453808,0.1646265666559545,0.1543616836666874,0.0793227569657379,0.02808163685037275,0.02808163685037275,0.0033741280044457507,0.3540174084279766,0.046962172465558984
frozenset({'escalope'}),frozenset({'chocolate'}),0.01759765364618051,0.22184873949579834,1.3540174084279766,0.0046010307544471565,1.0745406731946179,0.28398340485655865,0.07801418439716312,0.06936980149202539,0.1646265666559545,0.1543616836666874,0.1638448206905746,0.058003918805223736,0.058003918805223736,0.006075831934128764,0.3540174084279766,0.09700253774818823
frozenset({'chocolate'}),frozenset({'mineral water'}),0.05265964538061592,0.3213995117982099,1.3483320682317521,0.013604247514365099,1.1223566673923893,0.30896530289330915,0.15064836003051105,0.10901763311716656,0.27115836887449646,0.2664632968504227,0.23836821757099053,0.08303129422721939,0.08303129422721939,0.022970333800176636,0.3483320682317521,0.13857970714121148
frozenset({'mineral water'}),frozenset({'chocolate'}),0.05265964538061592,0.220917225950783,1.348332068231752,0.013604247514365099,1.0732558941889825,0.3391966356987283,0.15064836003051105,0.0682557576302333,0.27115836887449646,0.2664632968504227,0.1638448206905746,0.0570724052602084,0.0570724052602084,0.01812679857764365,0.3483320682317519,0.09525417230232038
frozenset({'frozen smoothie'}),frozenset({'french fries'}),0.014531395813891481,0.22947368421052633,1.3426537482551935,0.0037085043329155905,1.07600407377377,0.27245982810896363,0.06614077669902914,0.07063548886688505,0.15724854257328189,0.13968046770003753,0.1709105452606319,0.05856313894989443,0.05856313894989443,0.005138752395340823,0.34265374825519346,0.09754634923828008
frozenset({'french fries'}),frozenset({'frozen smoothie'}),0.014531395813891481,0.08502340093603744,1.3426537482551935,0.0037085043329155905,1.0237148260879794,0.30781520377770993,0.06614077669902914,0.023165461204272254,0.15724854257328189,0.13968046770003753,0.06332489001466471,0.021698510921372732,0.021698510921372732,0.0022609230830541224,0.34265374825519346,0.03614236808750627
frozenset({'mineral water'}),frozenset({'frozen smoothie'}),0.020263964804692707,0.08501118568232663,1.342460850111857,0.0051693236440180645,1.023701159323826,0.33493786101872924,0.0720037896731407,0.023152420125694857,0.20250559284116332,0.1649350763735371,0.06332489001466471,0.02168629566766192,0.02168629566766192,0.003152435986312265,0.3424608501118569,0.03611955391830923
frozenset({'frozen smoothie'}),frozenset({'mineral water'}),0.020263964804692707,0.32,1.342460850111857,0.0051693236440180645,1.1200467388661905,0.27234557358383155,0.0720037896731407,0.10718011552599337,0.20250559284116332,0.1649350763735371,0.23836821757099053,0.08163178242900948,0.08163178242900948,0.008818877483002268,0.3424608501118569,0.13596160506513033
frozenset({'pancakes'}),frozenset({'milk'}),0.01653112918277563,0.17391304347826086,1.3421005546609412,0.004213774029791629,1.0536630203692139,0.28167354154390106,0.07943625880845612,0.05092996463936817,0.1507425299695831,0.14895112502218585,0.12958272230369283,0.04433032117456803,0.04433032117456803,0.00474996528503194,0.34210055466094125,0.07382482906500538
frozenset({'milk'}),frozenset({'pancakes'}),0.01653112918277563,0.12757201646090535,1.3421005546609412,0.004213774029791629,1.0372730176856921,0.292847296676367,0.07943625880845612,0.035933661678440046,0.1507425299695831,0.14895112502218585,0.09505399280095987,0.03251802365994548,0.03251802365994548,0.0036797432975732495,0.34210055466094125,0.05415339827505025
frozenset({'green tea'}),frozenset({'frozen smoothie'}),0.011198506865751233,0.08476286579212917,1.338539486961602,0.0028322935602542697,1.023423411240868,0.2914179650354767,0.06078147612156296,0.02288731231237702,0.13080248552764354,0.12243220015510067,0.06332489001466471,0.021437975777464466,0.021437975777464466,0.0017375182720933526,0.3385394869616021,0.03565632162410202
frozenset({'frozen smoothie'}),frozenset({'green tea'}),0.011198506865751233,0.1768421052631579,1.338539486961602,0.0028322935602542697,1.0543351253081004,0.270015791685305,0.06078147612156296,0.051534966448379044,0.13080248552764354,0.12243220015510067,0.13211571790427942,0.04472638735887849,0.04472638735887849,0.003260310333506778,0.3385394869616021,0.074390346798916
frozenset({'chicken'}),frozenset({'eggs'}),0.01439808025596587,0.24,1.3354896142433235,0.003616955414254769,1.0793297735740497,0.2672434170094077,0.06390532544378698,0.07349910612709246,0.1600593471810089,0.13866681883884216,0.17970937208372217,0.06029062791627782,0.06029062791627782,0.00525241967737635,0.33548961424332346,0.10016850157227544
frozenset({'eggs'}),frozenset({'chicken'}),0.01439808025596587,0.0801186943620178,1.3354896142433232,0.003616955414254769,1.0218796633567138,0.30624627552955197,0.06390532544378698,0.021411193647637994,0.1600593471810089,0.13866681883884216,0.05999200106652446,0.020126693295493332,0.020126693295493332,0.002122268079184183,0.33548961424332324,0.0334390398423768
frozenset({'honey'}),frozenset({'mineral water'}),0.015064658045593921,0.31741573033707865,1.3316193474599705,0.00375162172306724,1.1158062326943514,0.26144280609622417,0.05563761693746922,0.10378704590555347,0.19030741774124627,0.14163470660957844,0.23836821757099053,0.07904751276608812,0.07904751276608812,0.0065279075444066945,0.33161934745997046,0.13115038282831828
frozenset({'mineral water'}),frozenset({'honey'}),0.015064658045593921,0.06319910514541387,1.3316193474599702,0.00375162172306724,1.016800545996852,0.326975118074133,0.05563761693746922,0.01652295139198732,0.19030741774124627,0.14163470660957844,0.047460338621517134,0.015738766523896733,0.015738766523896733,0.0017838055039936815,0.33161934745997024,0.026112716044117048
frozenset({'low fat yogurt'}),frozenset({'milk'}),0.013198240234635382,0.17247386759581884,1.3309943218479807,0.0032821646977310125,1.051830562942485,0.2692888171450321,0.06841741534208709,0.04927653252201519,0.13716285972383535,0.13253974049576697,0.12958272230369283,0.04289114529212601,0.04289114529212601,0.003767480769668983,0.3309943218479807,0.07114623212872279
frozenset({'milk'}),frozenset({'low fat yogurt'}),0.013198240234635382,0.10185185185185186,1.3309943218479805,0.0032821646977310125,1.0282010508564494,0.2857043400771385,0.06841741534208709,0.027427564709216232,0.13716285972383535,0.13253974049576697,0.07652313024930009,0.02532872160255177,0.02532872160255177,0.0024146986163161794,0.3309943218479805,0.04201433872622105
frozenset({'eggs'}),"frozenset({'spaghetti', 'mineral water'})",0.014264764698040262,0.07937685459940653,1.32903077310301,0.003531555966736764,1.0213458511736442,0.30181007365148216,0.06335109532267615,0.020899728675761866,0.15910807015684614,0.13768918350679898,0.05972536995067324,0.019651484648733293,0.019651484648733293,0.0020848287274241564,0.32903077310301,0.03257423780746569
"frozenset({'spaghetti', 'mineral water'})",frozenset({'eggs'}),0.014264764698040262,0.23883928571428573,1.3290307731030098,0.003531555966736764,1.0776838747990982,0.2632975164011867,0.06335109532267615,0.07208410241229599,0.15910807015684614,0.13768918350679898,0.17970937208372217,0.05912991363056355,0.05912991363056355,0.0051865281164042085,0.32903077310300977,0.09801355483139222
frozenset({'frozen vegetables'}),frozenset({'cake'}),0.010265297960271964,0.1076923076923077,1.3286184210526317,0.002539002887425525,1.029851192254826,0.2733990147783252,0.06179775280898877,0.028985927752792694,0.11716852226720649,0.1167846906388476,0.08105585921877083,0.02663644847353687,0.02663644847353687,0.001972880933429784,0.3286184210526317,0.04414596548623034
frozenset({'cake'}),frozenset({'frozen vegetables'}),0.010265297960271964,0.12664473684210528,1.3286184210526317,0.002539002887425525,1.0358664042534442,0.2691550434187893,0.06179775280898877,0.03462454627949185,0.11716852226720649,0.1167846906388476,0.09532062391681109,0.03132411292529419,0.03132411292529419,0.0022708039609030894,0.3286184210526317,0.051915074543839965
frozenset({'eggs'}),frozenset({'milk'}),0.03079589388081589,0.17136498516320472,1.322436989412756,0.00750866422271991,1.050422999404317,0.29723648690006566,0.1105792245093346,0.04800256604521346,0.2045096530754295,0.20180591961094918,0.12958272230369283,0.04178226285951189,0.04178226285951189,0.008745973934772343,0.3224369894127559,0.06909418781072946
frozenset({'milk'}),frozenset({'eggs'}),0.03079589388081589,0.23765432098765432,1.322436989412756,0.00750866422271991,1.0760087588861296,0.2801188702551851,0.1105792245093346,0.07063953546699091,0.2045096530754295,0.20180591961094918,0.17970937208372217,0.05794494890393215,0.05794494890393215,0.011158876423548948,0.3224369894127559,0.0958219806264026
frozenset({'green tea'}),frozenset({'cake'}),0.014131449140114652,0.10696266397578205,1.3196166817143768,0.0034226961090785372,1.0290097666827098,0.27907428339564677,0.07099799062290692,0.02819192550157278,0.14065238461947,0.13655803170115474,0.08105585921877083,0.025906804757011223,0.025906804757011223,0.002699718747912149,0.31961668171437685,0.04279778566729388
frozenset({'cake'}),frozenset({'green tea'}),0.014131449140114652,0.1743421052631579,1.3196166817143768,0.0034226961090785372,1.0511427161637412,0.26356790728357177,0.07099799062290692,0.04865439809200423,0.14065238461947,0.13655803170115474,0.13211571790427942,0.04222638735887849,0.04222638735887849,0.004068357598488255,0.31961668171437685,0.06975757499389511
frozenset({'low fat yogurt'}),frozenset({'mineral water'}),0.023996800426609784,0.313588850174216,1.315564857470243,0.005756118266131375,1.1095853886148515,0.25974688417304276,0.08249312557286893,0.09876246545716685,0.20712999555690664,0.17767765006599667,0.23836821757099053,0.07522063260322548,0.07522063260322548,0.010330664972593852,0.315564857470243,0.12408158109112175
frozenset({'mineral water'}),frozenset({'low fat yogurt'}),0.023996800426609784,0.10067114093959731,1.315564857470243,0.005756118266131375,1.0268511462153305,0.3149425287356322,0.08249312557286893,0.026149015185205637,0.20712999555690664,0.17767765006599667,0.07652313024930009,0.02414801069029722,0.02414801069029722,0.00434517083532144,0.315564857470243,0.039833796166836626
frozenset({'eggs'}),frozenset({'cake'}),0.019064124783362217,0.10608308605341245,1.308765178431985,0.004497627219450328,1.027997262882238,0.28760659136085753,0.07887479316050744,0.027234764034041313,0.17064022723723254,0.1579571545506777,0.08105585921877083,0.02502722683464162,0.02502722683464162,0.0036156815042452843,0.3087651784319849,0.041182119034385276
frozenset({'cake'}),frozenset({'eggs'}),0.019064124783362217,0.23519736842105263,1.308765178431985,0.004497627219450328,1.0725520468238643,0.25673050292229166,0.07887479316050744,0.06764431342862275,0.17064022723723254,0.1579571545506777,0.17970937208372217,0.05548799633733045,0.05548799633733045,0.006858492996178533,0.3087651784319849,0.09130509285913052
frozenset({'green tea'}),frozenset({'pancakes'}),0.01639781362485002,0.124117053481332,1.3057531811549388,0.0038396871262829976,1.0331814437030515,0.2698038040288237,0.0777988614800759,0.03211579525095334,0.14831378620770666,0.14632668008478053,0.09505399280095987,0.02906306068037212,0.02906306068037212,0.0035652785744627723,0.30575318115493877,0.047770446897012035
frozenset({'pancakes'}),frozenset({'green tea'}),0.01639781362485002,0.17251051893408134,1.3057531811549385,0.0038396871262829976,1.0488160900580488,0.2587540901926403,0.0777988614800759,0.04654399424340157,0.14831378620770666,0.14632668008478053,0.13211571790427942,0.04039480102980192,0.04039480102980192,0.004681596772247583,0.30575318115493855,0.06639623124114852
frozenset({'mineral water'}),frozenset({'fresh bread'}),0.013331555792560993,0.055928411633109625,1.2988204819193663,0.003067199803302235,1.0136297782728496,0.30207596709259593,0.049726504226752864,0.013446505385895135,0.18276296742646195,0.13158760473247086,0.043060925209972005,0.01286748642313762,0.01286748642313762,0.0014078236076605008,0.2988204819193663,0.021096311000226894
frozenset({'fresh bread'}),frozenset({'mineral water'}),0.013331555792560993,0.30959752321981426,1.2988204819193663,0.003067199803302235,1.1031706983164578,0.24042351629980502,0.049726504226752864,0.09352197123609782,0.18276296742646195,0.13158760473247086,0.23836821757099053,0.07122930564882374,0.07122930564882374,0.005699157361311047,0.2988204819193663,0.1167808175492436
frozenset({'french fries'}),frozenset({'cake'}),0.01786428476203173,0.1045241809672387,1.289532699729042,0.004010983666382591,1.0262076554717212,0.27080948369584795,0.07630979498861049,0.025538355060968736,0.162459458904672,0.1517780595406041,0.08105585921877083,0.02346832174846787,0.02346832174846787,0.0033441539685612914,0.28953269972904194,0.038344524073627755
frozenset({'cake'}),frozenset({'french fries'}),0.01786428476203173,0.22039473684210528,1.289532699729042,0.004010983666382591,1.0634733934209617,0.24432963573255165,0.07630979498861049,0.05968498489349281,0.162459458904672,0.1517780595406041,0.1709105452606319,0.04948419158147338,0.04948419158147338,0.006138914857520385,0.28953269972904194,0.08085144714209011
frozenset({'mineral water'}),frozenset({'turkey'}),0.019197440341287828,0.08053691275167785,1.288075442538029,0.004293468332116444,1.0195896021649669,0.293643153042768,0.06814955040227166,0.019213222774507335,0.19378658004321633,0.15725060083574158,0.06252499666711105,0.0180119160845668,0.0180119160845668,0.0028431684988133124,0.28807544253802897,0.029413457277599413
frozenset({'turkey'}),frozenset({'mineral water'}),0.019197440341287828,0.3070362473347548,1.288075442538029,0.004293468332116444,1.0990932491052476,0.2385641827834661,0.06814955040227166,0.09015909176579659,0.19378658004321633,0.15725060083574158,0.23836821757099053,0.0686680297637643,0.0686680297637643,0.008169086410520686,0.28807544253802897,0.11213488616705279
frozenset({'cake'}),frozenset({'spaghetti'}),0.018130915877882948,0.2236842105263158,1.2847283791408077,0.004018270611956445,1.0638581522463673,0.2411739104462327,0.07649043869516312,0.06002506265664161,0.16390948658015636,0.15262143417007618,0.17411011865084655,0.04957409187546924,0.04957409187546924,0.006296852017145637,0.28472837914080773,0.08085364923417453
frozenset({'spaghetti'}),frozenset({'cake'}),0.018130915877882948,0.10413476263399693,1.2847283791408075,0.004018270611956445,1.0257615793677652,0.2683473389355742,0.07649043869516312,0.025114587917831274,0.16390948658015636,0.15262143417007618,0.08105585921877083,0.0230789034152261,0.0230789034152261,0.00338289216982842,0.2847283791408075,0.03764090255312257
frozenset({'eggs'}),frozenset({'cooking oil'}),0.011731769097453673,0.06528189910979229,1.2785366193800312,0.002555833954397334,1.0152153257872496,0.2655836768464754,0.053560559951308574,0.014987289297914014,0.1475234560823113,0.12247243118843333,0.0510598586855086,0.01422204042428369,0.01422204042428369,0.0014317491541768262,0.27853661938003116,0.02314200774770101
frozenset({'cooking oil'}),frozenset({'eggs'}),0.011731769097453673,0.2297650130548303,1.2785366193800312,0.002555833954397334,1.0649874931929981,0.2295780224271373,0.053560559951308574,0.061021836977780276,0.1475234560823113,0.12247243118843333,0.17970937208372217,0.05005564097110812,0.05005564097110812,0.004152413961099979,0.27853661938003116,0.0814501995924307
frozenset({'pancakes'}),frozenset({'chocolate'}),0.01986401813091588,0.20897615708274897,1.2754517121868998,0.00428991372451944,1.057054331290107,0.2386485428292328,0.08310094813162297,0.053974833271316955,0.16510646747546726,0.1591715927418843,0.1638448206905746,0.04513133639217437,0.04513133639217437,0.006567247914997361,0.2754517121868998,0.0733523615489422
frozenset({'chocolate'}),frozenset({'pancakes'}),0.01986401813091588,0.12123677786818551,1.2754517121868998,0.00428991372451944,1.0297950396737225,0.2582822558553623,0.08310094813162297,0.02893298037555385,0.16510646747546726,0.1591715927418843,0.09505399280095987,0.026182785067225642,0.026182785067225642,0.004232562275026941,0.2754517121868998,0.04255511292465076
frozenset({'grated cheese'}),frozenset({'chocolate'}),0.010931875749900012,0.20865139949109412,1.2734696074716818,0.002347551722250924,1.0566205320533897,0.2266168659154233,0.05324675324675324,0.05358643934673102,0.13768615540055112,0.1179890313552678,0.1638448206905746,0.044806578800519525,0.044806578800519525,0.003610055039190283,0.2734696074716818,0.07277020702141979
